CPHF(9,4,64,27)
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[0, 1, 3, 9, 13, 4, 11, 16, 21, 6, 10, 15, 7, 14, 12, 2, 8, 17, 5, 22, 19, 24, 18, 25, 23, 20, 26, 26, 20, 8, 2, 17, 22, 25, 10, 15, 12, 11, 21, 19, 24, 14, 23, 7, 4, 16, 5, 6, 3, 0, 1, 18, 9, 13, 24, 23, 7, 19, 5, 14, 20, 26, 16, 17]
[0, 1, 3, 4, 9, 10, 12, 13, 6, 19, 15, 22, 16, 24, 25, 21, 18, 7, 20, 14, 5, 11, 2, 8, 17, 23, 26, 15, 22, 17, 8, 2, 20, 18, 7, 23, 11, 14, 12, 25, 1, 4, 24, 9, 16, 26, 6, 21, 0, 13, 10, 3, 5, 14, 19, 20, 12, 26, 8, 6, 15, 17, 4, 1]
[0, 1, 3, 4, 9, 2, 5, 10, 12, 13, 14, 11, 8, 16, 15, 7, 17, 19, 6, 18, 20, 23, 22, 25, 21, 24, 26, 17, 12, 20, 14, 23, 8, 24, 18, 15, 2, 3, 21, 11, 6, 9, 1, 25, 13, 5, 4, 22, 26, 19, 10, 0, 16, 7, 19, 14, 1, 22, 0, 15, 9, 8, 18, 11]
[0, 1, 3, 2, 4, 5, 7, 9, 10, 11, 8, 12, 13, 14, 22, 17, 23, 25, 6, 15, 16, 24, 20, 21, 26, 19, 18, 15, 16, 24, 13, 1, 12, 14, 19, 26, 20, 11, 4, 21, 9, 0, 10, 2, 3, 17, 23, 25, 6, 5, 7, 8, 18, 21, 26, 22, 15, 19, 20, 2, 23, 16, 5, 3]
[0, 1, 2, 3, 4, 5, 7, 9, 6, 10, 8, 11, 12, 13, 14, 15, 19, 16, 22, 21, 17, 18, 19, 25, 23, 14, 15, 24, 26, 22, 9, 24, 20, 17, 26, 18, 2, 4, 20, 21, 3, 12, 10, 11, 1, 23, 5, 7, 13, 14, 8, 5, 20, 16, 11, 19, 6, 0, 18, 17, 25, 4, 13, 22]
[0, 1, 2, 3, 4, 5, 7, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 3, 18, 8, 0, 13, 11, 12, 23, 25, 14, 22, 1, 24, 19, 21, 26, 20, 25, 22, 6, 17, 15, 12, 6, 9, 19, 5, 21, 3, 10, 26, 15, 10, 16, 25, 20, 1, 5, 8, 26, 18, 18, 23]
[0, 1, 2, 3, 4, 5, 6, 1, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 3, 0, 1, 2, 3, 4, 0, 2, 8, 13, 7, 1, 10, 9, 2, 8, 5, 1, 1, 9, 17, 16, 10, 19, 6, 12, 20, 26, 10, 12, 16, 21, 1, 11, 9, 14]
[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 0, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 1, 25, 26, 0, 1, 2, 3, 0, 4, 9, 5]
